Property;InducedDomain;InducedRange;Confidence;T;GoldStandardDomain;GoldStandardRange;DomainSame;DomainMoreSpecific;DomainLessSpecific;RangeSame;RangeMoreSpecific;RangeLessSpecific
lastFlight;MeanOfTransportation;Satellite=SpaceMission;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=SpaceMission=Satellite=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=SpaceMission=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;Event=Place;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=Event=Satellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;ArtificialSatellite=SocietalEvent;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;CelestialBody=SpaceMission=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=SpaceMission=Satellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;Satellite=SocietalEvent;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;ArtificialSatellite=SpaceMission;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;SocietalEvent=Place;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;CelestialBody=Event=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Place;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Event=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Satellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;ArtificialSatellite=SpaceMission;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;ArtificialSatellite=SocietalEvent;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;CelestialBody=SpaceMission=Satellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;CelestialBody=SpaceMission=Satellite=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Event=Place;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;Place;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=Event;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;Event=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;CelestialBody=SpaceMission;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;CelestialBody;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;SpaceMission=Place;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;SocietalEvent=Place;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=Event=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=Event=Satellite=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;CelestialBody=SocietalEvent;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;Event=Satellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;SpaceMission=Place;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Event=Satellite=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;Event=Satellite=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;Satellite=SpaceMission;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Event=Satellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;SpaceMission=Satellite=ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;ArtificialSatellite;4;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;SpaceMission=MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;Event=Aircraft;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;Event=MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;SpaceMission=Aircraft;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Event=Aircraft;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;SpaceShuttle;Event=MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;SpaceMission=MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;SocietalEvent=MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;SpaceMission=Aircraft;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;MeanOfTransportation;Aircraft;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;SocietalEvent=Aircraft;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;SocietalEvent=MeanOfTransportation;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
lastFlight;SpaceShuttle;Aircraft;1;0.1;SpaceShuttle;SpaceMission;1;0;0;0;0;0
lastFlight;MeanOfTransportation;SocietalEvent=Aircraft;1;0.1;SpaceShuttle;SpaceMission;0;0;1;0;0;0
mouthPlace;Stream;Place;7075;1.0;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;1.0;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;1.0;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;1.0;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;1.0;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;1.0;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;1.0;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;1.0;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;1.0;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;1.0;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Place;7075;0.9;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.9;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.9;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.9;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.9;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.9;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.9;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.9;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.9;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.9;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Place;7075;0.8;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.8;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.8;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.8;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.8;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.8;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.8;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.8;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.8;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.8;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Place;7075;0.7;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.7;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.7;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.7;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.7;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.7;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.7;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.7;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.7;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.7;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Place;7075;0.6;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.6;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.6;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.6;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.6;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.6;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.6;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.6;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.6;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.6;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Place;7075;0.5;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.5;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.5;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.5;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.5;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.5;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.5;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.5;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.5;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.5;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Settlement;3836;0.5;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Place;Settlement;3836;0.5;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;River;Settlement;3836;0.5;River;PopulatedPlace;1;0;0;0;1;0
mouthPlace;BodyOfWater;Settlement;3836;0.5;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;NaturalPlace;Settlement;3836;0.5;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Stream;Place;7075;0.4;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.4;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.4;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.4;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.4;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.4;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.4;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.4;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.4;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.4;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Settlement;3836;0.4;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Place;Settlement;3836;0.4;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;River;Settlement;3836;0.4;River;PopulatedPlace;1;0;0;0;1;0
mouthPlace;BodyOfWater;Settlement;3836;0.4;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;NaturalPlace;Settlement;3836;0.4;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Stream;Place;7075;0.3;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.3;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.3;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.3;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.3;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.3;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.3;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.3;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.3;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.3;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Settlement;3836;0.3;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Place;Settlement;3836;0.3;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;River;Settlement;3836;0.3;River;PopulatedPlace;1;0;0;0;1;0
mouthPlace;BodyOfWater;Settlement;3836;0.3;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;NaturalPlace;Settlement;3836;0.3;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Stream;Place;7075;0.2;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;Place;7075;0.2;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;Place;Place;7075;0.2;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.2;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.2;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.2;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.2;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.2;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.2;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;River;PopulatedPlace;7075;0.2;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;Stream;Settlement;3836;0.2;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Place;Settlement;3836;0.2;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;River;Settlement;3836;0.2;River;PopulatedPlace;1;0;0;0;1;0
mouthPlace;BodyOfWater;Settlement;3836;0.2;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;NaturalPlace;Settlement;3836;0.2;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;River;Place;7075;0.1;River;PopulatedPlace;1;0;0;0;0;1
mouthPlace;BodyOfWater;Place;7075;0.1;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;NaturalPlace;Place;7075;0.1;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;BodyOfWater;PopulatedPlace;7075;0.1;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;NaturalPlace;PopulatedPlace;7075;0.1;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Place;PopulatedPlace;7075;0.1;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;PopulatedPlace;7075;0.1;River;PopulatedPlace;0;0;1;1;0;0
mouthPlace;Stream;Place;7075;0.1;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;Place;Place;7075;0.1;River;PopulatedPlace;0;0;1;0;0;1
mouthPlace;River;PopulatedPlace;7075;0.1;River;PopulatedPlace;1;0;0;1;0;0
mouthPlace;River;Settlement;3836;0.1;River;PopulatedPlace;1;0;0;0;1;0
mouthPlace;BodyOfWater;Settlement;3836;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;NaturalPlace;Settlement;3836;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Stream;Settlement;3836;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Place;Settlement;3836;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;BodyOfWater;City;914;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;NaturalPlace;City;914;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Place;City;914;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;Stream;City;914;0.1;River;PopulatedPlace;0;0;1;0;1;0
mouthPlace;River;City;914;0.1;River;PopulatedPlace;1;0;0;0;1;0
secondCommander;MilitaryUnit;Person;461;1.0;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;1.0;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;1.0;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;1.0;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;1.0;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;1.0;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;MilitaryUnit;Person;461;0.9;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;0.9;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;0.9;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.9;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;0.9;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;0.9;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;MilitaryUnit;Person;461;0.8;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;0.8;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;0.8;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.8;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;0.8;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;0.8;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;MilitaryUnit;Person;461;0.7;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;0.7;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;0.7;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.7;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;0.7;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;0.7;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;MilitaryUnit;Person;461;0.6;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;0.6;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;0.6;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.6;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;0.6;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;0.6;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;MilitaryUnit;Person;461;0.5;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;0.5;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;0.5;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.5;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;0.5;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;0.5;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;MilitaryUnit;Person;461;0.4;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;Organisation;Person;461;0.4;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Person;461;0.4;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.4;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Agent;Agent;461;0.4;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Agent;461;0.4;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;Organisation;Person;461;0.3;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Agent;461;0.3;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Person;461;0.3;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;MilitaryUnit;Agent;461;0.3;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;Agent;Person;461;0.3;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.3;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Organisation;Agent=Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Agent;Agent=Eukaryote=Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Agent=Eukaryote=Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Species;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Agent;Person=Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Agent=Eukaryote;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Agent;Eukaryote=Person;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Agent=Eukaryote;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Agent;Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Eukaryote;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;MilitaryUnit;Agent=Species;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Organisation;Person=Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Eukaryote=Person;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Agent;Eukaryote;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Eukaryote;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Person=Species;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Organisation;Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Eukaryote=Person;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Agent;Agent=Eukaryote;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Agent=Eukaryote=Species;174;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Agent;Agent=Species;174;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Agent;Plant;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Agent;Agent=Plant;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Agent=Plant=Species;171;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Organisation;Plant;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Agent=Plant;171;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Agent;Agent=Plant=Species;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Plant=Person;171;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Agent;Plant=Person;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;MilitaryUnit;Plant;171;0.3;MilitaryUnit;Person;1;0;0;0;0;0
secondCommander;Organisation;Agent=Plant;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Agent=Plant=Species;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Plant=Person;171;0.3;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Organisation;Person;461;0.2;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Agent;Agent;461;0.2;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;MilitaryUnit;Person;461;0.2;MilitaryUnit;Person;1;0;0;1;0;0
secondCommander;MilitaryUnit;Agent;461;0.2;MilitaryUnit;Person;1;0;0;0;0;1
secondCommander;Agent;Person;461;0.2;MilitaryUnit;Person;0;0;1;1;0;0
secondCommander;Organisation;Agent;461;0.2;MilitaryUnit;Person;0;0;1;0;0;1
secondCommander;Organisation;Agent=Species;174;0.2;MilitaryUnit;Person;0;0;1;0;0;0
secondCommander;Agent;Agent=Eukaryote=Species;174;0.2;MilitaryUnit;Person;0;0;1;0;0;0
