Property;InducedDomain;InducedRange;Confidence;T;GoldStandardDomain;GoldStandardRange;DomainSame;DomainMoreSpecific;DomainLessSpecific;RangeSame;RangeMoreSpecific;RangeLessSpecific
crosses;Place;NaturalPlace;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;Bridge;Place;3537;0.5;Bridge;River;1;0;0;0;0;1
crosses;Infrastructure;BodyOfWater;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;Place;BodyOfWater;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;NaturalPlace;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;NaturalPlace;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;BodyOfWater;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Place;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;Place;Place;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;River;3537;0.5;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Place;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;Bridge;BodyOfWater;3537;0.5;Bridge;River;1;0;0;0;0;1
crosses;Place;Stream;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Stream;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;River;3537;0.5;Bridge;River;0;0;1;1;0;0
crosses;Bridge;Stream;3537;0.5;Bridge;River;1;0;0;0;0;1
crosses;RouteOfTransportation;BodyOfWater;3537;0.5;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;River;3537;0.4;Bridge;River;0;0;1;1;0;0
crosses;Bridge;NaturalPlace;3537;0.4;Bridge;River;1;0;0;0;0;1
crosses;Place;River;3537;0.4;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Stream;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Bridge;River;3537;0.4;Bridge;River;1;0;0;1;0;0
crosses;ArchitecturalStructure;NaturalPlace;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Stream;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Place;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Place;NaturalPlace;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Bridge;Place;3537;0.4;Bridge;River;1;0;0;0;0;1
crosses;Infrastructure;BodyOfWater;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Place;BodyOfWater;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;NaturalPlace;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;NaturalPlace;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;BodyOfWater;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Place;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Place;Place;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;River;3537;0.4;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Place;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;Bridge;BodyOfWater;3537;0.4;Bridge;River;1;0;0;0;0;1
crosses;Place;Stream;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Stream;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;River;3537;0.4;Bridge;River;0;0;1;1;0;0
crosses;Bridge;Stream;3537;0.4;Bridge;River;1;0;0;0;0;1
crosses;RouteOfTransportation;BodyOfWater;3537;0.4;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;River;3537;0.3;Bridge;River;0;0;1;1;0;0
crosses;Bridge;NaturalPlace;3537;0.3;Bridge;River;1;0;0;0;0;1
crosses;Place;River;3537;0.3;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Stream;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Bridge;River;3537;0.3;Bridge;River;1;0;0;1;0;0
crosses;ArchitecturalStructure;NaturalPlace;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Stream;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Place;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Place;NaturalPlace;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Bridge;Place;3537;0.3;Bridge;River;1;0;0;0;0;1
crosses;Infrastructure;BodyOfWater;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Place;BodyOfWater;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;NaturalPlace;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;NaturalPlace;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;BodyOfWater;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Place;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Place;Place;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;River;3537;0.3;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Place;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;Bridge;BodyOfWater;3537;0.3;Bridge;River;1;0;0;0;0;1
crosses;Place;Stream;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Stream;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;River;3537;0.3;Bridge;River;0;0;1;1;0;0
crosses;Bridge;Stream;3537;0.3;Bridge;River;1;0;0;0;0;1
crosses;RouteOfTransportation;BodyOfWater;3537;0.3;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;River;3537;0.2;Bridge;River;0;0;1;1;0;0
crosses;Bridge;NaturalPlace;3537;0.2;Bridge;River;1;0;0;0;0;1
crosses;Place;River;3537;0.2;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Stream;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Bridge;River;3537;0.2;Bridge;River;1;0;0;1;0;0
crosses;ArchitecturalStructure;NaturalPlace;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Stream;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Place;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Place;NaturalPlace;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Bridge;Place;3537;0.2;Bridge;River;1;0;0;0;0;1
crosses;Infrastructure;BodyOfWater;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Place;BodyOfWater;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;NaturalPlace;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;NaturalPlace;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;BodyOfWater;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Place;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Place;Place;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;River;3537;0.2;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Place;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;Bridge;BodyOfWater;3537;0.2;Bridge;River;1;0;0;0;0;1
crosses;Place;Stream;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Stream;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;River;3537;0.2;Bridge;River;0;0;1;1;0;0
crosses;Bridge;Stream;3537;0.2;Bridge;River;1;0;0;0;0;1
crosses;RouteOfTransportation;BodyOfWater;3537;0.2;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;River;3537;0.1;Bridge;River;0;0;1;1;0;0
crosses;Bridge;NaturalPlace;3537;0.1;Bridge;River;1;0;0;0;0;1
crosses;Place;River;3537;0.1;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Stream;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Bridge;River;3537;0.1;Bridge;River;1;0;0;1;0;0
crosses;ArchitecturalStructure;NaturalPlace;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Stream;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;Place;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Place;NaturalPlace;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Bridge;Place;3537;0.1;Bridge;River;1;0;0;0;0;1
crosses;Infrastructure;BodyOfWater;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Place;BodyOfWater;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;NaturalPlace;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;NaturalPlace;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;BodyOfWater;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Place;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Place;Place;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Infrastructure;River;3537;0.1;Bridge;River;0;0;1;1;0;0
crosses;Infrastructure;Place;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;Bridge;BodyOfWater;3537;0.1;Bridge;River;1;0;0;0;0;1
crosses;Place;Stream;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;ArchitecturalStructure;Stream;3537;0.1;Bridge;River;0;0;1;0;0;1
crosses;RouteOfTransportation;River;3537;0.1;Bridge;River;0;0;1;1;0;0
crosses;Bridge;Stream;3537;0.1;Bridge;River;1;0;0;0;0;1
crosses;RouteOfTransportation;BodyOfWater;3537;0.1;Bridge;River;0;0;1;0;0;1
silverMedalist;SocietalEvent;Agent;5378;1.0;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;1.0;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;1.0;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;1.0;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;1.0;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;1.0;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;1.0;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;1.0;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;1.0;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;1.0;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SocietalEvent;Agent;5378;0.9;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.9;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.9;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.9;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.9;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.9;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.9;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.9;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.9;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.9;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SocietalEvent;Agent;5378;0.8;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.8;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.8;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.8;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.8;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.8;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.8;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.8;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.8;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.8;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.8;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.8;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.8;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.8;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.8;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.7;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.7;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.7;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.7;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.7;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.7;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.7;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.7;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.7;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.7;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.7;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.7;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.7;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.7;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.7;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.6;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.6;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.6;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.6;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.6;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.6;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.6;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.6;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.6;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.6;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.6;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.6;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.6;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.6;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.6;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.5;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.5;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.5;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.5;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.5;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.5;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.5;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.5;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.5;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.5;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.5;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.5;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.5;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.5;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.5;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.4;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.4;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.4;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.4;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.4;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.4;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.4;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.4;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.4;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.4;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.4;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.4;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.4;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.4;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.4;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.3;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.3;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.3;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.3;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.3;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.3;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.3;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.3;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.3;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.3;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.3;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.3;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.3;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.3;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.3;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.2;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.2;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.2;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.2;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.2;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.2;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.2;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.2;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.2;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.2;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.2;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.2;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.2;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.2;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.2;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;SocietalEvent;Agent;5378;0.1;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;SportsEvent;Person;5378;0.1;SportsEvent;Person;1;0;0;1;0;0
silverMedalist;Event;Agent;5378;0.1;SportsEvent;Person;0;0;1;0;0;1
silverMedalist;OlympicEvent;Person;5378;0.1;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;Olympics;Person;5378;0.1;SportsEvent;Person;0;1;0;1;0;0
silverMedalist;SocietalEvent;Person;5378;0.1;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;Event;Person;5378;0.1;SportsEvent;Person;0;0;1;1;0;0
silverMedalist;SportsEvent;Agent;5378;0.1;SportsEvent;Person;1;0;0;0;0;1
silverMedalist;OlympicEvent;Agent;5378;0.1;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;Olympics;Agent;5378;0.1;SportsEvent;Person;0;1;0;0;0;1
silverMedalist;SportsEvent;Athlete;4405;0.1;SportsEvent;Person;1;0;0;0;1;0
silverMedalist;Olympics;Athlete;4405;0.1;SportsEvent;Person;0;1;0;0;1;0
silverMedalist;Event;Athlete;4405;0.1;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;SocietalEvent;Athlete;4405;0.1;SportsEvent;Person;0;0;1;0;1;0
silverMedalist;OlympicEvent;Athlete;4405;0.1;SportsEvent;Person;0;1;0;0;1;0
guest;TelevisionEpisode;Person;10000;1.0;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;1.0;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;1.0;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;1.0;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.9;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.9;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.9;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.9;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.8;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.8;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.8;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.8;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.7;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.7;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.7;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.7;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.6;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.6;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.6;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.6;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.5;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.5;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.5;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.5;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.4;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.4;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.4;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.4;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.3;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.3;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.3;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.3;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.2;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.2;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.2;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.2;TelevisionEpisode;Person;0;0;1;0;0;1
guest;TelevisionEpisode;Person;10000;0.1;TelevisionEpisode;Person;1;0;0;1;0;0
guest;Work;Person;10000;0.1;TelevisionEpisode;Person;0;0;1;1;0;0
guest;TelevisionEpisode;Agent;10000;0.1;TelevisionEpisode;Person;1;0;0;0;0;1
guest;Work;Agent;10000;0.1;TelevisionEpisode;Person;0;0;1;0;0;1
territory;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;2592;1.0;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;1;0;0
territory;MilitaryConflict,_AdministrativeRegion;Place;2592;1.0;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;0;0;1
territory;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;2592;0.9;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;1;0;0
territory;MilitaryConflict,_AdministrativeRegion;Place;2592;0.9;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;0;0;1
territory;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;2592;0.8;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;1;0;0
territory;MilitaryConflict,_AdministrativeRegion;Place;2592;0.8;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;0;0;1
territory;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;2592;0.7;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;1;0;0
territory;MilitaryConflict,_AdministrativeRegion;Place;2592;0.7;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;0;0;1
territory;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;2592;0.6;MilitaryConflict,_AdministrativeRegion;PopulatedPlace;1;0;0;1;0;0
