Property;Induced;Confidence;T;GoldStandard;Same;MoreSpecific;LessSpecific
countryWithFirstSatelliteLaunched;TimePeriod;11;0.5;YearInSpaceflight;0;0;1
countryWithFirstSatelliteLaunched;YearInSpaceflight;11;0.4;YearInSpaceflight;1;0;0
countryWithFirstSatelliteLaunched;TimePeriod;11;0.4;YearInSpaceflight;0;0;1
countryWithFirstSatelliteLaunched;YearInSpaceflight;11;0.3;YearInSpaceflight;1;0;0
countryWithFirstSatelliteLaunched;TimePeriod;11;0.3;YearInSpaceflight;0;0;1
countryWithFirstSatelliteLaunched;YearInSpaceflight;11;0.2;YearInSpaceflight;1;0;0
countryWithFirstSatelliteLaunched;TimePeriod;11;0.2;YearInSpaceflight;0;0;1
countryWithFirstSatelliteLaunched;YearInSpaceflight;11;0.1;YearInSpaceflight;1;0;0
countryWithFirstSatelliteLaunched;TimePeriod;11;0.1;YearInSpaceflight;0;0;1
dean;Agent;577;1.0;EducationalInstitution;0;0;1
dean;Organisation;577;1.0;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;1.0;EducationalInstitution;1;0;0
dean;Agent;577;0.9;EducationalInstitution;0;0;1
dean;Organisation;577;0.9;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.9;EducationalInstitution;1;0;0
dean;University;547;0.9;EducationalInstitution;0;1;0
dean;Agent;577;0.8;EducationalInstitution;0;0;1
dean;Organisation;577;0.8;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.8;EducationalInstitution;1;0;0
dean;University;547;0.8;EducationalInstitution;0;1;0
dean;Agent;577;0.7;EducationalInstitution;0;0;1
dean;Organisation;577;0.7;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.7;EducationalInstitution;1;0;0
dean;University;547;0.7;EducationalInstitution;0;1;0
dean;Agent;577;0.6;EducationalInstitution;0;0;1
dean;Organisation;577;0.6;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.6;EducationalInstitution;1;0;0
dean;University;547;0.6;EducationalInstitution;0;1;0
dean;Agent;577;0.5;EducationalInstitution;0;0;1
dean;Organisation;577;0.5;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.5;EducationalInstitution;1;0;0
dean;University;547;0.5;EducationalInstitution;0;1;0
dean;Agent;577;0.4;EducationalInstitution;0;0;1
dean;Organisation;577;0.4;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.4;EducationalInstitution;1;0;0
dean;University;547;0.4;EducationalInstitution;0;1;0
dean;School;251;0.4;EducationalInstitution;0;1;0
dean;Agent;577;0.3;EducationalInstitution;0;0;1
dean;Organisation;577;0.3;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.3;EducationalInstitution;1;0;0
dean;University;547;0.3;EducationalInstitution;0;1;0
dean;School;251;0.3;EducationalInstitution;0;1;0
dean;School=University;221;0.3;EducationalInstitution;0;1;0
dean;Agent;577;0.2;EducationalInstitution;0;0;1
dean;Organisation;577;0.2;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.2;EducationalInstitution;1;0;0
dean;University;547;0.2;EducationalInstitution;0;1;0
dean;School;251;0.2;EducationalInstitution;0;1;0
dean;School=University;221;0.2;EducationalInstitution;0;1;0
dean;Agent;577;0.1;EducationalInstitution;0;0;1
dean;Organisation;577;0.1;EducationalInstitution;0;0;1
dean;EducationalInstitution;577;0.1;EducationalInstitution;1;0;0
dean;University;547;0.1;EducationalInstitution;0;1;0
dean;School;251;0.1;EducationalInstitution;0;1;0
dean;School=University;221;0.1;EducationalInstitution;0;1;0
currentMember;Agent;10000;1.0;SportsTeam;0;0;1
currentMember;SportsTeam;10000;1.0;SportsTeam;1;0;0
currentMember;Organisation;10000;1.0;SportsTeam;0;0;1
currentMember;Agent;10000;0.9;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.9;SportsTeam;1;0;0
currentMember;Organisation;10000;0.9;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.9;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.9;SportsTeam;0;0;0
currentMember;Person;9992;0.9;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.9;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.9;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.9;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.9;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.9;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.9;SportsTeam;0;0;0
currentMember;Agent;10000;0.8;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.8;SportsTeam;1;0;0
currentMember;Organisation;10000;0.8;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.8;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.8;SportsTeam;0;0;0
currentMember;Person;9992;0.8;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.8;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.8;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.8;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.8;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.8;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.8;SportsTeam;0;0;0
currentMember;Agent;10000;0.7;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.7;SportsTeam;1;0;0
currentMember;Organisation;10000;0.7;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.7;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.7;SportsTeam;0;0;0
currentMember;Person;9992;0.7;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.7;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.7;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.7;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.7;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.7;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.7;SportsTeam;0;0;0
currentMember;Agent;10000;0.6;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.6;SportsTeam;1;0;0
currentMember;Organisation;10000;0.6;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.6;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.6;SportsTeam;0;0;0
currentMember;Person;9992;0.6;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.6;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.6;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.6;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.6;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.6;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.6;SportsTeam;0;0;0
currentMember;Agent;10000;0.5;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.5;SportsTeam;1;0;0
currentMember;Organisation;10000;0.5;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.5;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.5;SportsTeam;0;0;0
currentMember;Person;9992;0.5;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.5;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.5;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.5;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.5;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.5;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.5;SportsTeam;0;0;0
currentMember;Agent;10000;0.4;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.4;SportsTeam;1;0;0
currentMember;Organisation;10000;0.4;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.4;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.4;SportsTeam;0;0;0
currentMember;Person;9992;0.4;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.4;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.4;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.4;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.4;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.4;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.4;SportsTeam;0;0;0
currentMember;Agent;10000;0.3;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.3;SportsTeam;1;0;0
currentMember;Organisation;10000;0.3;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.3;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.3;SportsTeam;0;0;0
currentMember;Person;9992;0.3;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.3;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.3;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.3;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.3;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.3;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.3;SportsTeam;0;0;0
currentMember;Agent;10000;0.2;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.2;SportsTeam;1;0;0
currentMember;Organisation;10000;0.2;SportsTeam;0;0;1
currentMember;Organisation=Person;9992;0.2;SportsTeam;0;0;0
currentMember;SportsTeam=Person;9992;0.2;SportsTeam;0;0;0
currentMember;Person;9992;0.2;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.2;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.2;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.2;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.2;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.2;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.2;SportsTeam;0;0;0
currentMember;Organisation;10000;0.1;SportsTeam;0;0;1
currentMember;Agent;10000;0.1;SportsTeam;0;0;1
currentMember;SportsTeam;10000;0.1;SportsTeam;1;0;0
currentMember;SportsTeam=Person;9992;0.1;SportsTeam;0;0;0
currentMember;Organisation=Person;9992;0.1;SportsTeam;0;0;0
currentMember;Person;9992;0.1;SportsTeam;0;0;0
currentMember;SportsTeamMember;9990;0.1;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsTeam;9990;0.1;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamMember;9990;0.1;SportsTeam;0;0;0
currentMember;Organisation=OrganisationMember;9990;0.1;SportsTeam;0;0;0
currentMember;OrganisationMember;9990;0.1;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsTeam;9990;0.1;SportsTeam;0;0;0
currentMember;Agent=SportsTeamSeason;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeam=SportsSeason;1081;0.1;SportsTeam;0;0;0
currentMember;Person=SportsSeason;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeamSeason=Person;1081;0.1;SportsTeam;0;0;0
currentMember;Agent=SportsSeason;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeamSeason=SportsTeam;1081;0.1;SportsTeam;0;0;0
currentMember;Organisation=SportsSeason;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeamSeason=SportsTeamMember;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeamMember=SportsSeason;1081;0.1;SportsTeam;0;0;0
currentMember;Organisation=SportsTeamSeason;1081;0.1;SportsTeam;0;0;0
currentMember;OrganisationMember=SportsSeason;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeamSeason;1081;0.1;SportsTeam;0;0;0
currentMember;SportsTeamSeason=OrganisationMember;1081;0.1;SportsTeam;0;0;0
currentMember;SportsSeason;1081;0.1;SportsTeam;0;0;0
governmentCountry;Island;4;1.0;Island;1;0;0
governmentCountry;AdministrativeRegion;4;1.0;Island;0;0;0
governmentCountry;Region=Island;4;1.0;Island;0;0;0
governmentCountry;Place;4;1.0;Island;0;0;1
governmentCountry;Region;4;1.0;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;1.0;Island;0;0;0
governmentCountry;PopulatedPlace;4;1.0;Island;0;0;1
governmentCountry;Island;4;0.9;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.9;Island;0;0;0
governmentCountry;Region=Island;4;0.9;Island;0;0;0
governmentCountry;Place;4;0.9;Island;0;0;1
governmentCountry;Region;4;0.9;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.9;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.9;Island;0;0;1
governmentCountry;Island;4;0.8;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.8;Island;0;0;0
governmentCountry;Region=Island;4;0.8;Island;0;0;0
governmentCountry;Place;4;0.8;Island;0;0;1
governmentCountry;Region;4;0.8;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.8;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.8;Island;0;0;1
governmentCountry;Island;4;0.7;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.7;Island;0;0;0
governmentCountry;Region=Island;4;0.7;Island;0;0;0
governmentCountry;Place;4;0.7;Island;0;0;1
governmentCountry;Region;4;0.7;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.7;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.7;Island;0;0;1
governmentCountry;Island;4;0.6;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.6;Island;0;0;0
governmentCountry;Region=Island;4;0.6;Island;0;0;0
governmentCountry;Place;4;0.6;Island;0;0;1
governmentCountry;Region;4;0.6;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.6;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.6;Island;0;0;1
governmentCountry;Island;4;0.5;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.5;Island;0;0;0
governmentCountry;Region=Island;4;0.5;Island;0;0;0
governmentCountry;Place;4;0.5;Island;0;0;1
governmentCountry;Region;4;0.5;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.5;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.5;Island;0;0;1
governmentCountry;Island;4;0.4;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.4;Island;0;0;0
governmentCountry;Region=Island;4;0.4;Island;0;0;0
governmentCountry;Place;4;0.4;Island;0;0;1
governmentCountry;Region;4;0.4;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.4;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.4;Island;0;0;1
governmentCountry;Island;4;0.3;Island;1;0;0
governmentCountry;AdministrativeRegion;4;0.3;Island;0;0;0
governmentCountry;Region=Island;4;0.3;Island;0;0;0
governmentCountry;Place;4;0.3;Island;0;0;1
governmentCountry;Region;4;0.3;Island;0;0;0
governmentCountry;AdministrativeRegion=Island;4;0.3;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.3;Island;0;0;1
governmentCountry;Place;4;0.2;Island;0;0;1
governmentCountry;AdministrativeRegion=Island;4;0.2;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.2;Island;0;0;1
governmentCountry;Island;4;0.2;Island;1;0;0
governmentCountry;Region=Island;4;0.2;Island;0;0;0
governmentCountry;AdministrativeRegion;4;0.2;Island;0;0;0
governmentCountry;Region;4;0.2;Island;0;0;0
governmentCountry;Organisation=Region;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region;1;0.2;Island;0;0;0
governmentCountry;Agent=Region;1;0.2;Island;0;0;0
governmentCountry;Settlement;1;0.2;Island;0;0;0
governmentCountry;Agent=Island;1;0.2;Island;0;0;0
governmentCountry;Organisation=Island;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Place;1;0.2;Island;0;0;0
governmentCountry;Organisation=Region=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Settlement=AdministrativeRegion;1;0.2;Island;0;0;0
governmentCountry;Organisation=Place;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation;1;0.2;Island;0;0;0
governmentCountry;Agent=Island=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Settlement=Island;1;0.2;Island;0;0;0
governmentCountry;Organisation=Region=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent=Region=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region=Place;1;0.2;Island;0;0;0
governmentCountry;Agent=Region=Place;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Place;1;0.2;Island;0;0;0
governmentCountry;Agent=Region=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent=Place;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=Region=Place;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region=Place;1;0.2;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region=Place=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Agent;1;0.2;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Organisation=Island=PopulatedPlace;1;0.2;Island;0;0;0
governmentCountry;Settlement=Region;1;0.2;Island;0;0;0
governmentCountry;Place;4;0.1;Island;0;0;1
governmentCountry;AdministrativeRegion=Island;4;0.1;Island;0;0;0
governmentCountry;PopulatedPlace;4;0.1;Island;0;0;1
governmentCountry;Island;4;0.1;Island;1;0;0
governmentCountry;Region=Island;4;0.1;Island;0;0;0
governmentCountry;AdministrativeRegion;4;0.1;Island;0;0;0
governmentCountry;Region;4;0.1;Island;0;0;0
governmentCountry;Organisation=Region;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region;1;0.1;Island;0;0;0
governmentCountry;Agent=Region;1;0.1;Island;0;0;0
governmentCountry;Settlement;1;0.1;Island;0;0;0
governmentCountry;Agent=Island;1;0.1;Island;0;0;0
governmentCountry;Organisation=Island;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Place;1;0.1;Island;0;0;0
governmentCountry;Organisation=Region=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Settlement=AdministrativeRegion;1;0.1;Island;0;0;0
governmentCountry;Organisation=Place;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation;1;0.1;Island;0;0;0
governmentCountry;Agent=Island=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Settlement=Island;1;0.1;Island;0;0;0
governmentCountry;Organisation=Region=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent=Region=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region=Place;1;0.1;Island;0;0;0
governmentCountry;Agent=Region=Place;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Region=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Place;1;0.1;Island;0;0;0
governmentCountry;Agent=Region=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent=Place;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=Region=Place;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region=Place;1;0.1;Island;0;0;0
governmentCountry;Agent=AdministrativeRegion=Region=Place=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Agent;1;0.1;Island;0;0;0
governmentCountry;Organisation=AdministrativeRegion=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Organisation=Island=PopulatedPlace;1;0.1;Island;0;0;0
governmentCountry;Settlement=Region;1;0.1;Island;0;0;0
basedOn;Work;3591;1.0;Work;1;0;0
basedOn;Work;3591;0.9;Work;1;0;0
basedOn;Work;3591;0.8;Work;1;0;0
basedOn;Work;3591;0.7;Work;1;0;0
basedOn;Film;2768;0.7;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.7;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.7;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.7;Work;0;0;0
basedOn;Work;3591;0.6;Work;1;0;0
basedOn;Film;2768;0.6;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.6;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.6;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.6;Work;0;0;0
basedOn;Work;3591;0.5;Work;1;0;0
basedOn;Film;2768;0.5;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.5;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.5;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.5;Work;0;0;0
basedOn;Work;3591;0.4;Work;1;0;0
basedOn;Film;2768;0.4;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.4;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.4;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.4;Work;0;0;0
basedOn;Work;3591;0.3;Work;1;0;0
basedOn;Film;2768;0.3;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.3;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.3;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.3;Work;0;0;0
basedOn;Work;3591;0.2;Work;1;0;0
basedOn;Film;2768;0.2;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.2;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.2;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.2;Work;0;0;0
basedOn;MusicalWork;882;0.2;Work;0;1;0
basedOn;Musical;880;0.2;Work;0;1;0
basedOn;Work;3591;0.1;Work;1;0;0
basedOn;Film;2768;0.1;Work;0;1;0
basedOn;Wikidata:Q11424=Work;2711;0.1;Work;0;0;0
basedOn;Film=Wikidata:Q11424;2711;0.1;Work;0;0;0
basedOn;Wikidata:Q11424;2711;0.1;Work;0;0;0
basedOn;MusicalWork;882;0.1;Work;0;1;0
basedOn;Musical;880;0.1;Work;0;1;0
headChef;Restaurant;214;1.0;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;1.0;Restaurant;0;0;1
headChef;Building;214;1.0;Restaurant;0;0;1
headChef;Place;214;1.0;Restaurant;0;0;1
headChef;Restaurant;214;0.9;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.9;Restaurant;0;0;1
headChef;Building;214;0.9;Restaurant;0;0;1
headChef;Place;214;0.9;Restaurant;0;0;1
headChef;Restaurant;214;0.8;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.8;Restaurant;0;0;1
headChef;Building;214;0.8;Restaurant;0;0;1
headChef;Place;214;0.8;Restaurant;0;0;1
headChef;Restaurant;214;0.7;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.7;Restaurant;0;0;1
headChef;Building;214;0.7;Restaurant;0;0;1
headChef;Place;214;0.7;Restaurant;0;0;1
headChef;Restaurant;214;0.6;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.6;Restaurant;0;0;1
headChef;Building;214;0.6;Restaurant;0;0;1
headChef;Place;214;0.6;Restaurant;0;0;1
headChef;Restaurant;214;0.5;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.5;Restaurant;0;0;1
headChef;Building;214;0.5;Restaurant;0;0;1
headChef;Place;214;0.5;Restaurant;0;0;1
headChef;Restaurant;214;0.4;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.4;Restaurant;0;0;1
headChef;Building;214;0.4;Restaurant;0;0;1
headChef;Place;214;0.4;Restaurant;0;0;1
headChef;Restaurant;214;0.3;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.3;Restaurant;0;0;1
headChef;Building;214;0.3;Restaurant;0;0;1
headChef;Place;214;0.3;Restaurant;0;0;1
headChef;Restaurant;214;0.2;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.2;Restaurant;0;0;1
headChef;Building;214;0.2;Restaurant;0;0;1
headChef;Place;214;0.2;Restaurant;0;0;1
headChef;Restaurant;214;0.1;Restaurant;1;0;0
headChef;ArchitecturalStructure;214;0.1;Restaurant;0;0;1
headChef;Building;214;0.1;Restaurant;0;0;1
headChef;Place;214;0.1;Restaurant;0;0;1
chairperson;Agent;250;1.0;Organisation;0;0;1
chairperson;Organisation;250;1.0;Organisation;1;0;0
chairperson;Agent;250;0.9;Organisation;0;0;1
chairperson;Organisation;250;0.9;Organisation;1;0;0
chairperson;Agent;250;0.8;Organisation;0;0;1
chairperson;Organisation;250;0.8;Organisation;1;0;0
chairperson;Agent;250;0.7;Organisation;0;0;1
chairperson;Organisation;250;0.7;Organisation;1;0;0
chairperson;Agent;250;0.6;Organisation;0;0;1
chairperson;Organisation;250;0.6;Organisation;1;0;0
chairperson;School;173;0.6;Organisation;0;1;0
chairperson;EducationalInstitution;173;0.6;Organisation;0;1;0
chairperson;Agent;250;0.5;Organisation;0;0;1
chairperson;Organisation;250;0.5;Organisation;1;0;0
chairperson;School;173;0.5;Organisation;0;1;0
chairperson;EducationalInstitution;173;0.5;Organisation;0;1;0
chairperson;Agent;250;0.4;Organisation;0;0;1
chairperson;Organisation;250;0.4;Organisation;1;0;0
chairperson;School;173;0.4;Organisation;0;1;0
